City_ID,City,Country,Date,Lat,Lng,Conditions,Max Temp,Humidity,Cloudiness,Wind Speed
253,Coalinga,US,2022-04-26 22:42:36,36.1397,-120.3602,overcast clouds,73.65,39,100,7.25
254,Ilulissat,GL,2022-04-26 22:42:37,69.2167,-51.1,overcast clouds,35.62,80,100,6.91
255,Sao Jose Da Coroa Grande,BR,2022-04-26 22:42:37,-8.8978,-35.1478,clear sky,78.28,75,5,9.69
256,Trinidad,BO,2022-04-26 22:42:38,-14.8333,-64.9,scattered clouds,89.58,66,26,3.44
257,Parabel,RU,2022-04-26 22:42:38,58.6978,81.4825,overcast clouds,37.67,99,99,5.77
258,Port Hawkesbury,CA,2022-04-26 22:42:38,45.6169,-61.3485,clear sky,48.72,77,0,9.22
259,Nouadhibou,MR,2022-04-26 22:42:39,20.931,-17.0347,clear sky,64.65,86,0,21.25
260,Acajutla,SV,2022-04-26 22:42:39,13.5928,-89.8275,broken clouds,85.66,65,60,8.32
261,Emba,KZ,2022-04-26 22:42:40,48.8264,58.1442,few clouds,52.59,44,15,5.73
262,Quatre Cocos,MU,2022-04-26 22:41:14,-20.2078,57.7625,light rain,75.31,81,36,9.4
263,Waipawa,NZ,2022-04-26 22:42:40,-41.4122,175.5153,few clouds,58.15,61,12,8.63
264,Kurchum,KZ,2022-04-26 22:41:21,48.5722,83.6542,overcast clouds,42.93,56,95,4.09
265,San Jeronimito,MX,2022-04-26 22:42:41,17.55,-101.3333,clear sky,85.86,44,9,5.86
266,Kourou,GF,2022-04-26 22:42:42,5.1552,-52.6478,overcast clouds,82.11,88,100,5.46
267,Luganville,VU,2022-04-26 22:42:42,-15.5333,167.1667,overcast clouds,81.36,77,97,12.59
268,Kaeo,NZ,2022-04-26 22:42:43,-35.1,173.7833,few clouds,64.33,78,15,4.36
269,Kloulklubed,PW,2022-04-26 22:42:43,7.0419,134.2556,heavy intensity rain,73.9,91,100,12.53
270,Borogontsy,RU,2022-04-26 22:42:43,62.6683,131.1683,broken clouds,22.42,82,71,3.42
271,Alberton,CA,2022-04-26 22:42:44,46.8168,-64.0654,light rain,50.13,74,100,11.32
272,Novyy Urengoy,RU,2022-04-26 22:42:44,66.0833,76.6333,overcast clouds,21.6,88,100,16.96
273,Camocim,BR,2022-04-26 22:42:45,-2.9022,-40.8411,broken clouds,76.51,90,83,9.48
274,Boyolangu,ID,2022-04-26 22:42:45,-8.1181,111.8935,overcast clouds,75.09,92,95,3.71
275,Marrakesh,MA,2022-04-26 22:43:45,31.6315,-8.0083,scattered clouds,64.47,48,40,6.91
276,Berlevag,NO,2022-04-26 22:43:46,70.8578,29.0864,light snow,17.6,70,100,32.26
277,Bonoua,CI,2022-04-26 22:43:46,5.2741,-3.595,light rain,82.02,91,93,5.39
278,Biltine,TD,2022-04-26 22:43:47,14.5333,20.9167,scattered clouds,89.38,14,48,5.08
279,Leshukonskoye,RU,2022-04-26 22:43:47,64.8989,45.7622,light snow,24.87,93,100,10.47
280,Yuzawa,JP,2022-04-26 22:43:47,39.1667,140.5,overcast clouds,53.28,92,100,11.63
281,Margate,GB,2022-04-26 22:39:35,51.3813,1.3862,broken clouds,47.7,77,56,4.0
282,Atar,MR,2022-04-26 22:43:48,20.5169,-13.0499,clear sky,74.5,31,0,9.86
283,Lorengau,PG,2022-04-26 22:43:48,-2.0226,147.2712,few clouds,83.35,80,24,10.04
284,Nauta,PE,2022-04-26 22:43:49,-4.5061,-73.5757,scattered clouds,78.4,83,38,2.95
285,Klaksvik,FO,2022-04-26 22:43:49,62.2266,-6.589,overcast clouds,34.72,67,97,5.06
286,Burnie,AU,2022-04-26 22:43:50,-41.0667,145.9167,moderate rain,58.33,79,100,11.7
287,Benghazi,LY,2022-04-26 22:43:50,32.1167,20.0667,scattered clouds,69.57,48,35,13.53
288,Santa Isabel,BR,2022-04-26 22:43:51,-23.3156,-46.2214,broken clouds,78.1,86,57,0.94
289,Vigrestad,NO,2022-04-26 22:43:51,58.5667,5.7,few clouds,43.97,88,18,4.92
290,Ploemeur,FR,2022-04-26 22:43:52,47.7333,-3.4333,clear sky,57.81,74,0,9.22
291,Nome,US,2022-04-26 22:43:52,64.5011,-165.4064,clear sky,43.16,80,0,6.91
292,Rovenki,UA,2022-04-26 22:43:52,48.0833,39.3776,overcast clouds,57.72,67,100,6.29
293,Asyut,EG,2022-04-26 22:43:53,27.181,31.1837,clear sky,82.58,24,3,11.97
294,Freeport,US,2022-04-26 22:43:53,40.6576,-73.5832,overcast clouds,61.25,78,100,10.36
295,San Quintin,MX,2022-04-26 22:43:54,30.4833,-115.95,overcast clouds,67.71,60,97,13.15
296,Oranjemund,NA,2022-04-26 22:43:54,-28.55,16.4333,clear sky,60.24,54,0,7.2
297,Broome,US,2022-04-26 22:43:55,42.2506,-75.833,light rain,53.62,85,100,10.36
298,Biograd Na Moru,HR,2022-04-26 22:43:55,43.9433,15.4519,scattered clouds,56.75,69,28,1.9
299,Laukaa,RU,2022-04-26 22:43:55,58.7372,29.8453,few clouds,32.13,86,19,5.37
300,Khani,GE,2022-04-26 22:43:56,41.9563,42.9566,overcast clouds,42.37,82,98,2.17
301,Poum,NC,2022-04-26 22:43:56,-20.2333,164.0167,overcast clouds,78.08,61,99,21.34
302,Srednekolymsk,RU,2022-04-26 22:43:57,67.45,153.6833,light snow,20.89,94,100,12.44
303,Kosonsoy,UZ,2022-04-26 22:43:57,41.2561,71.5508,overcast clouds,57.76,76,100,5.23
304,Tukrah,LY,2022-04-26 22:43:57,32.5341,20.5791,few clouds,66.65,47,21,12.82
305,Bridlington,GB,2022-04-26 22:43:58,54.0831,-0.1919,broken clouds,46.89,79,63,13.0
306,Vestmanna,FO,2022-04-26 22:43:58,62.1564,-7.1664,broken clouds,32.92,86,75,2.3
307,Vostok,RU,2022-04-26 22:43:59,46.4856,135.8833,snow,32.05,97,95,15.17
308,Los Llanos De Aridane,ES,2022-04-26 22:43:59,28.6585,-17.9182,few clouds,62.35,76,20,13.8
309,Nelson Bay,AU,2022-04-26 22:44:00,-32.7167,152.15,light rain,69.01,93,97,12.84
310,Roma,US,2022-04-26 22:44:00,43.2128,-75.4557,overcast clouds,51.94,67,100,7.0
311,Meadow Lake,US,2022-04-26 22:44:00,34.8014,-106.5436,broken clouds,75.61,17,74,18.34
312,Beringovskiy,RU,2022-04-26 22:44:01,63.05,179.3167,overcast clouds,32.32,99,100,8.14
313,Maldonado,UY,2022-04-26 22:44:01,-34.6667,-54.9167,broken clouds,72.23,85,56,15.95
314,Shache,CN,2022-04-26 22:44:02,38.4167,77.2406,broken clouds,58.71,16,73,3.62
315,Severo-Kurilsk,RU,2022-04-26 22:44:02,50.6789,156.125,broken clouds,32.83,83,56,0.43
316,Pevek,RU,2022-04-26 22:41:23,69.7008,170.3133,overcast clouds,34.27,63,99,20.42
317,Vila Do Maio,CV,2022-04-26 22:44:03,15.1333,-23.2167,broken clouds,72.39,78,62,21.3
318,Uren,RU,2022-04-26 22:44:03,57.4552,45.7852,light rain,47.1,91,97,4.16
319,Raudeberg,NO,2022-04-26 22:44:04,61.9875,5.1352,overcast clouds,39.87,75,100,21.97
320,Jinhua,CN,2022-04-26 22:44:04,29.1078,119.6547,overcast clouds,66.63,88,95,3.87
321,Hualmay,PE,2022-04-26 22:44:05,-11.0964,-77.6139,scattered clouds,68.5,84,42,9.71
322,Iquitos,PE,2022-04-26 22:44:05,-3.7481,-73.2472,scattered clouds,86.04,74,40,2.3
323,Sitka,US,2022-04-26 22:45:06,57.0531,-135.33,broken clouds,46.29,76,75,9.22
324,Palmas Bellas,PA,2022-04-26 22:45:06,9.2319,-80.0867,overcast clouds,84.25,81,100,5.26
325,Diapaga,BF,2022-04-26 22:45:07,12.0708,1.7889,scattered clouds,89.8,11,25,4.79
326,Champerico,GT,2022-04-26 22:45:07,14.3,-91.9167,few clouds,93.74,64,18,10.67
327,Siguiri,GN,2022-04-26 22:45:08,11.6667,-9.5,scattered clouds,88.65,16,32,2.35
328,Mehriz,IR,2022-04-26 22:45:08,31.5917,54.4318,overcast clouds,64.9,45,100,0.78
329,Sorland,NO,2022-04-26 22:45:09,67.667,12.6934,light snow,31.77,58,100,16.42
330,Savalou,BJ,2022-04-26 22:45:09,7.9281,1.9756,overcast clouds,79.61,78,100,7.67
331,Kodinsk,RU,2022-04-26 22:45:10,58.6881,99.1844,broken clouds,25.2,90,72,5.86
332,Pemangkat,ID,2022-04-26 22:45:10,1.1667,108.9667,overcast clouds,77.94,89,100,4.56
333,Perico,CU,2022-04-26 22:45:11,22.7692,-81.0189,scattered clouds,80.87,59,31,19.26
334,Ostersund,SE,2022-04-26 22:45:11,63.1792,14.6357,broken clouds,27.05,80,75,9.22
335,Lazaro Cardenas,MX,2022-04-26 22:45:11,17.9583,-102.2,clear sky,83.86,46,4,9.04
336,Klyuchi,RU,2022-04-26 22:45:12,52.2667,79.1667,broken clouds,44.8,77,57,5.3
337,Banjar,ID,2022-04-26 22:45:12,-8.19,114.9675,overcast clouds,76.96,75,100,3.6
338,Kerrobert,CA,2022-04-26 22:45:13,51.9168,-109.1348,overcast clouds,68.05,38,100,22.57
339,Lander,US,2022-04-26 22:45:13,42.833,-108.7307,clear sky,69.12,18,0,12.66
340,Mariental,NA,2022-04-26 22:45:14,-24.6333,17.9667,broken clouds,66.47,32,51,14.32
341,Nouakchott,MR,2022-04-26 22:45:14,18.0858,-15.9785,clear sky,69.73,76,0,19.95
342,Walvis Bay,NA,2022-04-26 22:45:15,-22.9575,14.5053,clear sky,65.35,63,0,2.3
343,Iwanai,JP,2022-04-26 22:45:15,42.9744,140.5089,overcast clouds,43.92,95,100,14.14
344,Aconibe,GQ,2022-04-26 22:45:16,1.2968,10.9369,moderate rain,68.67,99,94,2.19
345,Kem,RU,2022-04-26 22:45:16,64.9555,34.5793,scattered clouds,20.23,86,36,6.6
346,Hovd,MN,2022-04-26 22:45:17,48.0056,91.6419,scattered clouds,35.42,54,43,1.3
347,Fier,AL,2022-04-26 22:45:17,40.7239,19.5561,clear sky,55.4,67,0,2.8
348,Negara,ID,2022-04-26 22:45:18,-8.3151,114.6025,overcast clouds,77.04,83,100,1.28
349,Tongchuan,CN,2022-04-26 22:45:18,35.0806,109.0897,scattered clouds,57.78,75,39,7.61
350,Florida,US,2022-04-26 22:45:19,28.7505,-82.5001,scattered clouds,84.18,74,40,11.5
351,Ust-Karsk,RU,2022-04-26 22:45:19,52.7011,118.8077,scattered clouds,33.06,42,25,3.31
352,Half Moon Bay,US,2022-04-26 22:45:19,37.4636,-122.4286,haze,70.18,62,0,31.07
353,Lavrentiya,RU,2022-04-26 22:45:20,65.5833,-171.0,scattered clouds,25.86,83,50,3.67
354,Tazovskiy,RU,2022-04-26 22:45:21,67.4667,78.7,overcast clouds,22.82,94,100,14.23
355,Bagdarin,RU,2022-04-26 22:45:21,54.4333,113.6,scattered clouds,28.02,48,39,2.24
356,Rocha,UY,2022-04-26 22:45:21,-34.4833,-54.3333,broken clouds,68.2,88,54,13.8
357,Kenai,US,2022-04-26 22:45:22,60.5544,-151.2583,clear sky,51.89,50,0,6.91
358,Urucara,BR,2022-04-26 22:45:22,-2.5364,-57.76,overcast clouds,75.56,95,100,2.53
359,Talnakh,RU,2022-04-26 22:45:23,69.4865,88.3972,overcast clouds,11.21,95,92,7.81
360,Nantucket,US,2022-04-26 22:41:38,41.2835,-70.0995,overcast clouds,53.74,85,100,10.36
361,Buraydah,SA,2022-04-26 22:45:24,26.326,43.975,clear sky,77.45,53,3,8.77
362,Itoman,JP,2022-04-26 22:45:25,26.1247,127.6694,broken clouds,79.57,91,75,12.66
363,Comodoro Rivadavia,AR,2022-04-26 22:41:38,-45.8667,-67.5,few clouds,46.26,57,20,16.11
364,Kijang,KR,2022-04-26 22:45:26,35.2442,129.2139,broken clouds,62.33,79,81,18.63
365,Provideniya,RU,2022-04-26 22:45:26,64.3833,-173.3,broken clouds,28.51,80,75,11.18
366,Calvinia,ZA,2022-04-26 22:45:27,-31.4707,19.776,clear sky,55.62,29,0,7.54
367,Elk Plain,US,2022-04-26 22:45:27,47.0532,-122.3976,light rain,53.17,83,20,10.36
368,Willowmore,ZA,2022-04-26 22:45:28,-33.2926,23.4895,clear sky,48.94,73,0,3.83
369,Thompson,CA,2022-04-26 22:45:28,55.7435,-97.8558,clear sky,39.36,24,0,9.22
370,Marsh Harbour,BS,2022-04-26 22:45:28,26.5412,-77.0636,clear sky,74.75,69,0,10.47
371,Lincoln,US,2022-04-26 22:46:29,40.8,-96.667,clear sky,73.9,20,0,18.41
372,Varhaug,NO,2022-04-26 22:46:30,58.6147,5.6457,few clouds,44.89,87,17,3.02
373,Xocali,AZ,2022-04-26 22:46:30,39.913,46.7903,broken clouds,58.42,68,78,4.56
374,Berbera,SO,2022-04-26 22:46:30,10.4396,45.0143,light rain,83.21,83,27,9.55
375,Uthal,PK,2022-04-26 22:46:31,25.8072,66.6219,clear sky,80.46,78,0,4.05
376,Namatanai,PG,2022-04-26 22:46:31,-3.6667,152.4333,light rain,83.26,76,16,9.35
377,Sinnamary,GF,2022-04-26 22:46:32,5.3833,-52.95,overcast clouds,78.62,87,100,6.87
378,Avera,US,2022-04-26 22:46:33,33.194,-82.5271,broken clouds,76.51,62,79,12.17
379,Berdigestyakh,RU,2022-04-26 22:46:33,62.0989,126.6992,broken clouds,23.13,82,62,5.08
380,Clyde River,CA,2022-04-26 22:46:34,70.4692,-68.5914,overcast clouds,8.83,92,100,11.5
381,Ossora,RU,2022-04-26 22:46:34,59.2353,163.0719,overcast clouds,32.9,87,92,5.7
382,Yurga,RU,2022-04-26 22:46:35,55.7231,84.8861,few clouds,38.25,70,14,5.64
383,Mopti,ML,2022-04-26 22:46:36,14.6667,-4.0,clear sky,88.92,16,1,10.69
384,Guangyuan,CN,2022-04-26 22:46:36,32.442,105.823,broken clouds,66.42,88,75,1.54
385,Alindao,CF,2022-04-26 22:46:37,5.0267,21.2088,broken clouds,70.97,90,84,3.38
386,Uniara,IN,2022-04-26 22:46:37,26.15,75.2167,clear sky,86.36,19,0,12.17
387,Spas-Klepiki,RU,2022-04-26 22:46:38,55.1347,40.1767,broken clouds,46.4,92,82,4.72
388,Sept-Iles,CA,2022-04-26 22:46:37,50.2001,-66.3821,light intensity drizzle,36.12,96,100,4.61
389,Langsa,ID,2022-04-26 22:46:39,4.4683,97.9683,overcast clouds,74.79,96,99,2.66
390,Gushikawa,JP,2022-04-26 22:46:39,26.3544,127.8686,overcast clouds,78.8,86,100,11.5
391,Espita,MX,2022-04-26 22:46:40,21.0167,-88.3167,broken clouds,83.16,61,83,8.79
392,Abha,SA,2022-04-26 22:42:13,18.2164,42.5053,clear sky,55.22,71,0,0.0
393,Alikovo,RU,2022-04-26 22:46:41,55.7383,46.7549,broken clouds,50.16,91,66,5.19
394,Burla,IN,2022-04-26 22:46:41,21.5,83.8667,clear sky,80.4,22,3,3.31
395,Deer Lake,CA,2022-04-26 22:46:42,49.1667,-57.4316,overcast clouds,49.86,62,100,3.44
396,La Ronge,CA,2022-04-26 22:45:25,55.1001,-105.2842,clear sky,44.85,24,0,20.71
397,Manta,EC,2022-04-26 22:46:43,-0.95,-80.7333,broken clouds,80.38,74,75,11.5
398,Diu,IN,2022-04-26 22:46:43,20.7141,70.9822,clear sky,80.58,55,0,10.6
399,Usinsk,RU,2022-04-26 22:46:43,65.9939,57.5281,overcast clouds,35.29,94,100,17.13
400,Henties Bay,NA,2022-04-26 22:46:44,-22.116,14.2845,clear sky,63.55,69,1,4.85
401,Fez,MA,2022-04-26 22:46:44,34.0372,-4.9998,light rain,59.25,82,75,4.61
402,Kiunga,PG,2022-04-26 22:46:45,-6.1219,141.2906,overcast clouds,78.35,91,92,0.78
403,Talcahuano,CL,2022-04-26 22:46:45,-36.7167,-73.1167,scattered clouds,55.08,67,40,10.36
404,Sao Filipe,CV,2022-04-26 22:46:45,14.8961,-24.4956,few clouds,74.61,70,20,13.33
405,Balkanabat,TM,2022-04-26 22:46:46,39.5108,54.3671,overcast clouds,70.59,52,99,11.88
406,Shenzhen,CN,2022-04-26 22:46:25,22.5455,114.0683,clear sky,81.21,94,3,3.09
407,Tari,NG,2022-04-26 22:46:47,12.4086,4.4914,scattered clouds,87.62,12,30,6.53
408,Vikhorevka,RU,2022-04-26 22:46:47,56.1201,101.1636,light rain,36.99,93,100,11.43
409,Nicoya,CR,2022-04-26 22:46:21,10.1483,-85.452,overcast clouds,83.93,70,95,5.93
410,Shubarshi,KZ,2022-04-26 22:46:47,48.5872,57.1869,clear sky,53.26,44,8,6.42
411,Hazaribag,IN,2022-04-26 22:46:48,23.9833,85.35,scattered clouds,79.16,16,38,3.18
412,Jiazi,CN,2022-04-26 22:46:48,22.8779,116.067,scattered clouds,79.3,76,50,4.99
413,Honggang,CN,2022-04-26 22:46:49,46.4667,124.8667,clear sky,43.59,45,3,16.51
414,Barcelos,PT,2022-04-26 22:46:01,41.5388,-8.6151,clear sky,57.85,94,3,3.15
415,Sioux Lookout,CA,2022-04-26 22:42:49,50.1001,-91.917,overcast clouds,30.27,40,100,6.91
416,Mahabad,IR,2022-04-26 22:46:50,36.7631,45.7222,overcast clouds,51.96,86,100,0.72
417,Necochea,AR,2022-04-26 22:46:50,-38.5473,-58.7368,overcast clouds,66.92,90,99,10.18
418,Kailua,US,2022-04-26 22:43:02,21.4022,-157.7394,broken clouds,82.38,65,75,16.11
419,Warri,NG,2022-04-26 22:46:51,5.5167,5.75,light rain,78.03,91,38,4.05
420,Marawi,PH,2022-04-26 22:47:51,7.9986,124.2928,overcast clouds,72.7,89,90,1.1
421,Southend-On-Sea,GB,2022-04-26 22:47:52,51.5378,0.7143,broken clouds,47.89,85,75,4.0
422,Jiamusi,CN,2022-04-26 22:47:52,46.8333,130.35,scattered clouds,44.2,37,30,20.47
423,Topolobampo,MX,2022-04-26 22:47:53,25.6,-109.05,clear sky,83.37,34,0,13.69
424,Sahy,SK,2022-04-26 22:47:54,48.0741,18.9495,overcast clouds,55.4,88,93,4.14
425,Yola,NG,2022-04-26 22:47:54,9.2,12.4833,broken clouds,88.3,47,69,3.96
426,Yar-Sale,RU,2022-04-26 22:47:55,66.8333,70.8333,snow,31.48,96,100,23.49
427,Katherine,AU,2022-04-26 22:47:55,-14.4667,132.2667,overcast clouds,80.92,65,87,4.61
428,Bilma,NE,2022-04-26 22:47:56,18.6853,12.9164,clear sky,89.92,9,0,5.95
429,Kamenka,RU,2022-04-26 22:47:57,51.3223,42.7678,overcast clouds,57.63,72,98,4.83
430,Lambarene,GA,2022-04-26 22:47:57,-0.7001,10.2406,light rain,76.24,94,100,3.09
431,Ust-Kuyga,RU,2022-04-26 22:47:58,70.0167,135.6,overcast clouds,9.07,91,88,3.98
432,Guerrero Negro,MX,2022-04-26 22:47:59,27.9769,-114.0611,clear sky,72.66,45,7,18.25
433,Presidente Epitacio,BR,2022-04-26 22:47:59,-21.7633,-52.1156,broken clouds,82.71,43,70,6.35
434,Oksfjord,NO,2022-04-26 22:48:00,70.2396,22.3479,light snow,21.27,79,100,12.59
435,Adre,TD,2022-04-26 22:48:00,13.4667,22.2,broken clouds,84.0,31,68,6.31
436,Ludvika,SE,2022-04-26 22:48:01,60.1496,15.1878,broken clouds,34.34,59,69,5.28
437,Mahebourg,MU,2022-04-26 22:48:01,-20.4081,57.7,scattered clouds,75.49,88,40,8.05
438,Vao,NC,2022-04-26 22:48:02,-22.6667,167.4833,overcast clouds,74.46,59,100,16.53
439,Rhyl,GB,2022-04-26 22:48:02,53.3196,-3.4886,scattered clouds,48.85,89,50,8.34
440,Tenenkou,ML,2022-04-26 22:48:03,14.4572,-4.9169,clear sky,88.63,16,1,9.86
441,Kaseda,JP,2022-04-26 22:48:03,31.4167,130.3167,light rain,69.26,98,100,6.91
442,Agogo,GH,2022-04-26 22:48:04,6.8,-1.0819,overcast clouds,73.98,86,93,6.89
443,Artyom,AZ,2022-04-26 22:48:04,40.4723,50.333,overcast clouds,60.94,73,100,5.61
444,Beidao,CN,2022-04-26 22:48:05,34.5686,105.8933,broken clouds,60.49,70,57,3.62
445,Oltu,TR,2022-04-26 22:48:05,40.5498,42.0013,overcast clouds,55.31,74,85,1.48
446,Heihe,CN,2022-04-26 22:48:05,50.2441,127.4902,clear sky,39.78,50,3,17.45
447,Sulphur,US,2022-04-26 22:47:25,30.2366,-93.3774,clear sky,79.0,49,0,13.8
448,Kastamonu,TR,2022-04-26 22:48:06,41.5,33.6667,overcast clouds,51.13,63,96,1.34
449,Juneau,US,2022-04-26 22:48:06,58.3019,-134.4197,light rain,45.99,96,75,5.75
450,Lakatoro,VU,2022-04-26 22:48:07,-16.0999,167.4164,overcast clouds,82.0,70,98,15.7
451,Clifton,US,2022-04-26 22:43:16,40.8584,-74.1638,mist,63.16,83,100,6.91
452,Great Bend,US,2022-04-26 22:43:54,38.3645,-98.7648,clear sky,74.84,20,0,23.02
453,Kangavar,IR,2022-04-26 22:47:14,34.5043,47.9653,clear sky,51.64,68,1,1.41
454,Port-Cartier,CA,2022-04-26 22:48:08,50.0334,-66.8654,overcast clouds,35.82,99,100,1.57
455,Coquimbo,CL,2022-04-26 22:43:16,-29.9533,-71.3436,clear sky,60.53,82,0,6.91
456,Acari,PE,2022-04-26 22:48:09,-15.4311,-74.6158,broken clouds,72.54,74,80,4.74
457,Auki,SB,2022-04-26 22:48:09,-8.7676,160.7034,scattered clouds,84.76,68,44,3.29
458,Fairbanks,US,2022-04-26 22:46:43,64.8378,-147.7164,broken clouds,50.34,50,75,3.44
459,Montijo,PT,2022-04-26 22:47:46,38.7067,-8.9739,few clouds,61.54,85,20,5.75
460,Dawson,US,2022-04-26 22:48:10,31.7735,-84.4466,overcast clouds,85.42,84,91,11.41
461,Itarema,BR,2022-04-26 22:48:11,-2.9248,-39.9167,broken clouds,76.44,90,83,9.44
462,Saint-Joseph,RE,2022-04-26 22:48:11,-21.3667,55.6167,light rain,71.98,81,22,4.54
463,Daro,GN,2022-04-26 22:48:12,8.5185,-9.569,overcast clouds,74.43,75,99,3.0
464,Corralillo,CU,2022-04-26 22:48:12,22.9819,-80.5856,clear sky,77.94,67,6,17.76
465,Dimona,IL,2022-04-26 22:49:13,31.0667,35.0333,overcast clouds,66.06,41,100,4.9
466,Grand Gaube,MU,2022-04-26 22:49:13,-20.0064,57.6608,few clouds,75.6,76,18,4.0
467,Ostrovnoy,RU,2022-04-26 22:49:14,68.0531,39.5131,clear sky,14.77,77,5,23.22
468,Bergerac,FR,2022-04-26 22:49:14,44.8333,0.5,clear sky,56.88,87,0,1.14
469,Svenstrup,DK,2022-04-26 22:49:15,56.9723,9.8481,scattered clouds,40.84,83,42,3.44
470,Bendigo,AU,2022-04-26 22:49:15,-36.7667,144.2833,overcast clouds,61.86,63,100,1.99
471,Batouri,CM,2022-04-26 22:49:15,4.4333,14.3667,moderate rain,70.21,97,100,1.5
472,Mandalgovi,MN,2022-04-26 22:49:16,45.7625,106.2708,scattered clouds,31.51,25,30,8.1
473,Balikpapan,ID,2022-04-26 22:49:16,-1.2675,116.8289,light rain,74.39,100,20,3.44
474,Inirida,CO,2022-04-26 22:47:58,3.8653,-67.9239,moderate rain,74.32,98,100,1.36
475,Montrose,US,2022-04-26 22:49:17,38.4166,-108.2673,broken clouds,62.51,16,57,22.32
476,Blackwater,AU,2022-04-26 22:49:18,-23.5833,148.8833,clear sky,72.41,72,4,13.06
477,Haines Junction,CA,2022-04-26 22:49:18,60.7522,-137.5108,overcast clouds,51.75,43,100,12.66
478,San Carlos De Bariloche,AR,2022-04-26 22:48:10,-41.1456,-71.3082,light rain,35.35,87,75,18.41
479,Ardmore,US,2022-04-26 22:49:19,34.1743,-97.1436,clear sky,71.85,28,0,8.05
480,Namibe,AO,2022-04-26 22:49:19,-15.1961,12.1522,clear sky,71.46,74,1,4.97
481,Arlit,NE,2022-04-26 22:49:20,18.7369,7.3853,clear sky,81.43,12,0,7.92
482,Dandong,CN,2022-04-26 22:49:20,40.1292,124.3947,clear sky,49.87,33,0,11.36
483,Padang,ID,2022-04-26 22:49:20,-0.9492,100.3543,overcast clouds,78.64,85,95,4.34
484,Baghdad,IQ,2022-04-26 22:49:21,33.3406,44.4009,light rain,71.51,64,0,8.05
485,Les Cayes,HT,2022-04-26 22:49:21,18.2,-73.75,broken clouds,77.54,77,72,3.8
486,Kysyl-Syr,RU,2022-04-26 22:49:22,63.8986,122.7617,broken clouds,22.08,83,59,4.16
487,Karasburg,NA,2022-04-26 22:49:22,-28.0167,18.75,clear sky,59.22,21,0,12.17
488,High Level,CA,2022-04-26 22:45:06,58.5169,-117.136,broken clouds,50.11,50,75,4.61
489,Ardabil,IR,2022-04-26 22:45:53,38.2498,48.2933,broken clouds,44.15,81,75,4.61
490,Jian,CN,2022-04-26 22:49:23,27.1172,114.9793,scattered clouds,72.28,94,40,1.68
491,Callaway,US,2022-04-26 22:49:23,30.153,-85.5699,few clouds,80.98,65,20,8.05
492,Rawson,AR,2022-04-26 22:49:24,-43.3002,-65.1023,overcast clouds,57.06,30,100,22.93
493,Ancud,CL,2022-04-26 22:49:24,-41.8697,-73.8203,light rain,45.57,72,98,13.11
494,Plouzane,FR,2022-04-26 22:49:25,48.3833,-4.6167,clear sky,51.85,79,0,13.8
495,Pangoa,PE,2022-04-26 22:49:25,-12.1167,-73.0,broken clouds,74.01,88,80,1.72
496,Bella Union,UY,2022-04-26 22:49:26,-30.2752,-57.6007,overcast clouds,76.44,89,100,12.26
497,Jiaojiang,CN,2022-04-26 22:49:26,28.6803,121.4428,overcast clouds,70.0,90,100,7.45
498,Panindicuaro,MX,2022-04-26 22:49:26,19.9667,-101.7667,light rain,80.96,21,46,5.73
499,Katsuura,JP,2022-04-26 22:49:27,35.1333,140.3,light rain,69.82,92,100,30.06
500,Kirillov,RU,2022-04-26 22:49:27,59.863,38.3813,broken clouds,34.65,95,82,7.63
501,Atherton,GB,2022-04-26 22:49:28,53.5237,-2.4935,scattered clouds,48.22,74,31,1.99
502,Coruripe,BR,2022-04-26 22:49:28,-10.1256,-36.1756,clear sky,77.14,77,4,8.9
503,Petropavlovsk-Kamchatskiy,RU,2022-04-26 22:45:06,53.0452,158.6483,clear sky,43.39,39,0,11.18
504,Chaman,PK,2022-04-26 22:49:29,30.9236,66.4512,clear sky,72.72,13,6,3.49
505,Dengzhou,CN,2022-04-26 22:49:29,37.8086,120.7508,clear sky,51.66,55,0,9.73
506,Worland,US,2022-04-26 22:47:59,44.0169,-107.9554,clear sky,72.9,19,0,14.97
507,Itanhem,BR,2022-04-26 22:49:30,-17.1664,-40.33,clear sky,70.36,92,1,6.58
508,Jardim,BR,2022-04-26 22:49:30,-21.4803,-56.1381,overcast clouds,82.99,50,97,5.41
509,Banting,MY,2022-04-26 22:49:31,2.8167,101.5,overcast clouds,80.73,95,92,4.12
510,Umm Kaddadah,SD,2022-04-26 22:49:31,13.6017,26.6876,overcast clouds,83.1,27,100,4.5
511,Whitehorse,CA,2022-04-26 22:49:31,60.7161,-135.0538,broken clouds,48.97,49,75,2.3
512,Bathsheba,BB,2022-04-26 22:50:32,13.2167,-59.5167,broken clouds,79.41,83,75,6.91
513,Raxaul,IN,2022-04-26 22:50:32,26.9833,84.85,clear sky,80.96,45,0,12.3
514,Coaticook,CA,2022-04-26 22:50:33,45.1334,-71.7991,moderate rain,54.27,88,100,3.13
515,Mae Sot,TH,2022-04-26 22:50:33,16.7167,98.5667,scattered clouds,76.55,87,44,1.86
516,Assiniboia,CA,2022-04-26 22:46:07,49.6334,-105.9845,scattered clouds,51.62,37,39,26.46
517,Alofi,NU,2022-04-26 22:50:34,-19.0595,-169.9187,heavy intensity drizzle,75.09,23,100,4.61
